Animal Number,Group Number,Device Name,Days In Milk,Lactation Number,Date,Begin Time,End Time,Milk duration (mm:ss),Yield,Yield LF,Yield LR,Yield RF,Yield RR,Expected Yield/Hour LR,Expected Yield/Hour RF,Expected Yield/Hour RR,Expected Yield/Hour LF,Interval,Last Milking Interval,Conductivity RR,Conductivity RF,Conductivity LR,Conductivity LF,Total Conductivity,Mean Flow LR,Mean Flow LF,Mean Flow RR,Mean Flow RF,Peak Flow LF,Peak Flow LR,Peak Flow RF,Peak Flow RR,MDi,Kickoff LF,Kickoff LR,Kickoff RF,Kickoff RR,Blood RF,Blood RR,Blood LF,Blood LR,Total Blood,Teats Not Found,Smart Pulsation Ratio,Incomplete
8243,1,VMS 2 Ethel,44,2,4/8/2021,4/8/2021 12:56 AM,1:01 AM,05:16,25.33,6.72,6.70,6.35,5.56,1.43,1.42,1.19,1.48,04:03:18,04:08:34,4.58,4.51,4.50,4.43,18.02,2.25,2.65,2.12,3.17,3.70,3.31,4.10,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7150,1,VMS 1 Fred,44,4,4/11/2021,4/11/2021 10:45 AM,10:51 AM,06:04,28.79,5.75,8.00,7.54,7.50,1.62,1.70,1.68,1.43,04:03:13,04:09:17,4.58,4.49,4.53,4.49,18.09,2.12,3.31,2.38,2.25,4.37,3.17,3.44,3.31,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7511,1,VMS 1 Fred,38,3,4/10/2021,4/10/2021 3:57 PM,4:02 PM,05:18,27.73,5.89,7.54,6.31,8.00,1.70,1.43,1.83,1.31,04:04:03,04:09:21,4.47,4.50,4.51,4.34,17.82,3.97,3.44,2.78,3.57,4.50,5.42,5.16,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
6867,1,VMS 2 Ethel,59,4,4/7/2021,4/7/2021 12:17 PM,12:23 PM,06:28,26.08,5.60,6.88,6.81,6.79,1.71,1.55,1.59,1.20,04:03:08,04:09:36,4.51,4.39,4.45,4.40,17.75,2.38,3.57,2.78,2.91,4.76,3.44,3.70,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7209,1,VMS 2 Ethel,70,4,4/11/2021,4/11/2021 4:45 AM,4:52 AM,06:21,27.69,5.53,12.15,5.47,4.54,1.15,1.32,1.05,1.22,04:03:19,04:09:40,4.70,4.65,5.48,4.73,19.56,3.70,2.78,2.51,2.51,3.84,4.89,3.57,4.10,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7511,1,VMS 1 Fred,35,3,4/7/2021,4/7/2021 7:34 PM,7:39 PM,05:05,26.19,5.62,6.94,6.35,7.28,1.64,1.45,1.76,1.24,04:05:00,04:10:05,4.34,4.43,4.24,4.28,17.28,2.65,3.17,2.78,3.70,4.37,4.10,4.76,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7759,1,VMS 2 Ethel,12,3,4/8/2021,4/8/2021 3:00 PM,3:08 PM,08:22,21.43,6.92,6.42,6.90,1.19,1.34,1.36,0.94,1.40,04:01:50,04:10:12,4.03,4.28,4.53,4.36,17.22,3.44,2.91,0.79,3.70,3.84,5.03,4.89,1.72,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,RR
6345,1,VMS 2 Ethel,73,5,4/7/2021,4/7/2021 11:05 PM,11:12 PM,07:40,28.92,4.74,9.33,6.11,8.75,1.95,1.36,1.76,1.14,04:02:34,04:10:14,4.64,4.71,4.78,4.63,18.76,2.65,2.12,2.12,2.38,3.17,3.97,3.70,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7150,1,VMS 1 Fred,45,4,4/12/2021,4/12/2021 11:37 PM,11:43 PM,05:56,23.96,7.36,0.00,8.42,8.18,0.64,1.73,1.69,1.53,04:04:18,04:10:14,5.08,4.88,0.00,4.90,14.85,0.00,3.31,2.78,3.04,4.37,0.00,3.97,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
8145,1,VMS 2 Ethel,57,2,4/8/2021,4/8/2021 7:21 AM,7:28 AM,06:19,16.51,3.66,3.81,5.05,3.99,0.90,1.15,0.99,0.77,04:03:57,04:10:16,3.99,3.96,3.79,4.41,16.14,1.72,2.51,2.12,2.51,3.70,2.78,4.10,3.04,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6867,1,VMS 1 Fred,63,4,4/11/2021,4/11/2021 12:28 PM,12:34 PM,06:03,28.15,6.08,8.53,7.14,6.39,1.82,1.58,1.59,1.29,04:04:30,04:10:33,4.19,4.36,4.38,4.22,17.15,2.51,4.10,2.65,3.44,5.56,3.57,4.89,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8090,1,VMS 1 Fred,85,2,4/9/2021,4/9/2021 1:19 AM,1:26 AM,06:56,27.60,4.74,7.36,6.26,9.24,1.33,1.23,1.38,1.02,04:04:45,04:11:41,4.42,4.65,4.46,5.10,18.62,3.04,3.31,2.91,3.04,4.89,3.97,3.97,3.84,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
8101,1,VMS 1 Fred,11,2,4/8/2021,4/8/2021 12:42 PM,12:47 PM,04:25,18.03,4.65,4.61,4.19,4.59,0.80,0.80,0.97,0.87,04:07:28,04:11:53,4.25,4.45,4.37,4.35,17.42,2.65,3.57,2.65,3.70,4.76,3.57,5.29,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
18075,1,VMS 2 Ethel,282,2,4/12/2021,4/12/2021 7:13 AM,7:18 AM,05:16,21.63,4.30,9.28,3.20,4.85,1.23,0.80,1.22,1.03,04:06:57,04:12:13,4.09,4.13,4.32,4.07,16.61,3.17,2.38,2.38,1.98,3.44,4.10,3.17,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7681,1,VMS 2 Ethel,81,3,4/8/2021,4/8/2021 5:48 PM,5:53 PM,05:33,23.15,5.45,5.78,5.91,6.02,1.38,1.41,1.42,1.29,04:07:37,04:13:10,4.77,4.71,4.86,4.77,19.09,2.51,2.38,1.98,1.98,3.17,3.17,2.78,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7064,1,VMS 2 Ethel,67,4,4/8/2021,4/8/2021 10:01 AM,10:07 AM,06:17,27.65,5.58,5.42,5.67,10.98,1.50,1.40,1.75,1.35,04:07:25,04:13:42,4.59,4.43,4.26,4.28,17.55,2.78,2.38,2.78,2.51,4.10,4.10,3.70,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7064,1,VMS 1 Fred,71,4,4/12/2021,4/12/2021 7:21 PM,7:26 PM,05:28,25.95,6.11,6.26,6.48,7.10,1.54,1.47,1.72,1.41,04:08:33,04:14:01,4.31,4.36,4.32,4.30,17.28,2.65,2.51,2.25,2.65,3.70,3.84,3.70,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7578,1,VMS 1 Fred,134,3,4/7/2021,4/7/2021 9:01 PM,9:06 PM,05:19,22.02,3.99,6.53,4.14,7.36,1.56,1.00,1.73,0.95,04:09:39,04:14:58,4.46,4.23,4.45,4.28,17.42,2.51,1.72,2.91,2.38,2.91,3.70,3.57,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6345,1,VMS 1 Fred,75,5,4/9/2021,4/9/2021 3:09 AM,3:15 AM,06:45,35.08,7.12,11.22,7.01,9.72,1.95,1.35,1.74,1.18,04:09:15,04:16:00,4.82,4.79,4.72,4.75,19.09,2.51,2.25,2.25,2.78,3.04,3.57,4.23,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8090,1,VMS 1 Fred,88,2,4/12/2021,4/12/2021 12:26 AM,12:32 AM,06:18,17.22,4.70,0.82,5.18,6.53,0.64,1.21,1.48,1.04,04:10:15,04:16:33,4.46,4.84,3.55,4.62,17.46,2.25,3.44,2.91,3.04,4.63,3.31,4.10,3.70,1.1,Unchecked,Checked,Unchecked,Checked,0,0,0,0,0,,60,LR
7268,1,VMS 1 Fred,248,3,4/10/2021,4/10/2021 3:43 PM,3:56 PM,13:13,36.24,2.67,5.75,6.79,21.03,0.36,1.29,1.65,0.75,04:03:34,04:16:47,4.32,3.82,3.79,4.15,16.08,2.25,0.93,2.38,2.12,1.46,3.44,3.04,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
8645,1,VMS 1 Fred,59,1,4/12/2021,4/12/2021 1:59 AM,2:03 AM,04:58,12.06,3.48,,3.59,4.98,0.00,0.81,1.09,0.75,04:11:49,04:16:47,3.98,3.90,,3.89,11.77,,1.59,1.98,1.46,2.65,,2.25,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,60,
6867,1,VMS 1 Fred,61,4,4/9/2021,4/9/2021 5:08 PM,5:14 PM,05:38,29.41,5.91,8.64,7.72,7.14,1.80,1.55,1.59,1.19,04:11:16,04:16:54,4.33,4.34,4.46,4.49,17.62,2.91,3.97,2.38,3.57,5.82,3.70,4.76,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7150,1,VMS 1 Fred,41,4,4/8/2021,4/8/2021 7:01 PM,7:06 PM,04:59,23.83,5.45,5.75,6.42,6.22,1.49,1.60,1.58,1.40,04:12:02,04:17:01,4.74,4.64,4.69,4.63,18.69,2.25,3.44,2.65,2.65,4.50,3.31,3.57,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6345,1,VMS 1 Fred,75,5,4/9/2021,4/9/2021 1:06 PM,1:13 PM,06:44,26.59,3.57,9.02,6.83,7.17,1.95,1.37,1.70,0.99,04:10:28,04:17:12,4.68,4.67,4.53,4.48,18.36,1.98,1.46,1.85,2.12,2.78,3.44,3.84,2.65,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8645,1,VMS 1 Fred,58,1,4/10/2021,4/10/2021 11:54 PM,12:00 AM,05:23,12.17,3.51,,3.68,4.98,0.00,0.82,1.10,0.77,04:11:59,04:17:22,3.86,3.56,,3.68,11.10,,1.72,2.12,1.59,2.38,,2.25,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,70,
7553,1,VMS 1 Fred,87,3,4/7/2021,4/7/2021 11:42 AM,11:48 AM,06:21,18.23,4.48,5.75,2.76,5.25,1.55,0.76,1.31,1.13,04:12:34,04:18:55,5.00,4.44,4.65,4.61,18.69,1.98,1.32,2.25,1.19,2.12,3.04,1.85,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7362,1,VMS 2 Ethel,79,3,4/6/2021,4/6/2021 12:15 PM,12:24 PM,09:42,70.61,17.17,18.72,16.91,17.81,1.76,1.30,1.75,1.34,04:09:21,04:19:03,4.60,5.96,4.53,4.94,20.03,3.04,2.65,3.17,2.51,3.84,4.10,4.10,4.10,1.5,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7047,1,VMS 2 Ethel,36,4,4/10/2021,4/10/2021 1:17 PM,1:23 PM,06:19,30.16,7.14,10.56,6.88,5.58,0.85,1.40,1.13,1.38,04:12:53,04:19:12,3.98,3.83,4.07,3.87,15.74,3.31,3.04,2.38,3.17,4.37,4.63,4.50,4.10,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,60,
7261,1,VMS 1 Fred,39,4,4/9/2021,4/9/2021 1:05 AM,1:12 AM,06:47,38.62,9.04,10.14,8.71,10.74,1.81,1.61,1.86,1.61,04:12:46,04:19:33,5.08,4.99,5.07,5.10,20.23,2.51,2.51,2.65,2.12,3.44,3.97,3.04,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 2 Ethel,182,3,4/7/2021,4/7/2021 8:05 PM,8:12 PM,06:27,20.08,2.23,6.92,3.33,7.61,1.56,0.86,1.80,0.57,04:13:48,04:20:15,4.45,4.79,4.77,4.68,18.69,2.12,1.19,2.65,1.72,2.12,3.31,2.65,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7346,1,VMS 2 Ethel,152,3,4/8/2021,4/8/2021 10:33 PM,10:42 PM,09:00,31.02,5.95,9.02,5.64,10.41,1.60,1.12,1.81,1.17,04:11:30,04:20:30,4.10,4.10,3.99,4.03,16.21,1.98,1.85,1.72,1.46,2.91,3.04,2.51,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6345,1,VMS 2 Ethel,72,5,4/6/2021,4/6/2021 1:05 PM,1:11 PM,06:24,25.68,5.09,8.80,4.65,7.14,1.90,1.14,1.64,1.12,04:14:07,04:20:31,4.60,4.54,4.33,4.54,18.02,2.12,2.25,1.98,2.51,3.04,3.31,3.57,2.78,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7581,1,VMS 2 Ethel,63,3,4/8/2021,4/8/2021 11:38 PM,11:44 PM,05:46,28.15,7.52,7.67,5.78,7.19,1.38,1.08,1.26,1.30,04:15:33,04:21:19,4.44,4.44,4.39,4.29,17.55,2.91,3.44,2.91,2.25,4.50,3.97,3.04,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7315,1,VMS 1 Fred,147,3,4/7/2021,4/7/2021 5:36 PM,5:41 PM,04:21,23.74,5.67,4.76,7.05,6.26,1.13,1.40,1.33,1.18,04:17:25,04:21:46,4.53,4.56,4.44,4.55,18.09,2.65,3.97,3.57,4.50,5.03,4.23,5.82,4.76,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 2 Ethel,181,3,4/6/2021,4/6/2021 10:43 PM,10:49 PM,05:52,22.42,2.84,7.28,4.08,8.22,1.60,0.91,1.87,0.66,04:16:09,04:22:01,4.58,4.82,4.94,4.96,19.29,2.25,1.32,3.04,1.85,2.51,3.44,2.65,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8243,1,VMS 2 Ethel,47,2,4/11/2021,4/11/2021 1:42 AM,1:47 AM,05:42,26.61,7.47,7.32,6.94,4.87,1.46,1.43,1.04,1.52,04:16:51,04:22:33,4.98,4.64,4.40,4.54,18.56,2.38,3.04,2.25,3.04,3.97,3.31,3.97,2.91,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7578,1,VMS 1 Fred,135,3,4/8/2021,4/8/2021 12:58 PM,1:04 PM,05:45,24.38,4.61,7.12,4.76,7.89,1.58,1.02,1.73,0.96,04:16:59,04:22:44,4.32,4.18,4.24,4.15,16.88,2.25,1.98,2.91,2.51,2.91,3.57,3.44,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7553,1,VMS 1 Fred,87,3,4/7/2021,4/7/2021 8:47 PM,8:53 PM,05:54,23.26,6.13,8.20,2.73,6.19,1.75,0.74,1.42,1.26,04:16:59,04:22:53,5.00,4.50,4.79,4.68,18.96,2.51,1.98,2.65,1.19,3.17,3.84,1.98,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8645,1,VMS 1 Fred,54,1,4/7/2021,4/7/2021 12:47 PM,12:52 PM,04:19,11.46,3.28,,3.51,4.67,0.00,0.80,1.07,0.75,04:18:54,04:23:13,4.06,3.84,,3.87,11.77,,1.85,2.25,1.72,2.78,,2.51,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,74,
6345,1,VMS 2 Ethel,74,5,4/8/2021,4/8/2021 7:28 PM,7:34 PM,05:55,19.62,3.40,6.64,4.39,5.20,1.72,1.18,1.46,0.97,04:17:44,04:23:39,4.70,4.77,4.79,4.63,18.89,2.12,1.72,1.59,2.25,2.78,3.44,3.04,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7578,1,VMS 1 Fred,137,3,4/10/2021,4/10/2021 12:44 AM,12:50 AM,05:43,27.65,5.27,8.25,5.31,8.82,1.59,1.01,1.71,0.96,04:18:06,04:23:49,4.32,4.22,4.33,4.28,17.15,2.78,1.85,2.78,2.65,3.04,4.10,3.70,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7374,1,VMS 1 Fred,136,3,4/7/2021,4/7/2021 12:27 AM,12:33 AM,05:36,23.77,5.49,6.53,5.80,5.95,1.43,1.24,1.36,1.18,04:18:45,04:24:21,4.79,4.84,4.60,4.67,18.89,3.70,3.17,3.04,2.65,5.03,4.89,3.44,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
8090,1,VMS 1 Fred,82,2,4/6/2021,4/6/2021 12:56 PM,1:02 PM,05:31,24.89,5.11,7.41,5.73,6.64,1.38,1.15,1.39,0.97,04:19:09,04:24:40,4.67,5.12,4.79,4.86,19.43,3.57,3.97,3.31,3.84,5.42,5.29,4.76,4.37,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7692,1,VMS 2 Ethel,43,3,4/7/2021,4/7/2021 11:51 PM,11:58 PM,06:47,19.93,3.62,5.73,4.81,5.78,1.21,1.07,1.12,0.85,04:18:03,04:24:50,4.38,4.45,4.43,4.44,17.69,2.65,1.98,2.38,1.46,2.78,3.70,2.38,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7150,1,VMS 1 Fred,41,4,4/8/2021,4/8/2021 2:43 PM,2:49 PM,05:31,30.31,7.10,7.61,7.78,7.83,1.62,1.69,1.69,1.53,04:19:47,04:25:18,4.67,4.64,4.57,4.48,18.36,2.38,3.57,2.91,2.65,4.76,3.31,3.70,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7553,1,VMS 1 Fred,90,3,4/10/2021,4/10/2021 9:12 PM,9:18 PM,05:57,22.02,5.42,7.87,2.78,5.95,1.73,0.75,1.37,1.22,04:19:23,04:25:20,5.01,4.49,4.84,4.69,19.03,2.25,2.12,2.12,1.06,3.17,3.44,1.59,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7692,1,VMS 1 Fred,43,3,4/7/2021,4/7/2021 7:27 PM,7:33 PM,06:19,21.05,4.28,6.15,5.69,4.94,1.20,1.06,1.10,0.85,04:19:06,04:25:25,4.34,4.16,4.24,4.42,17.15,2.51,2.12,2.12,1.72,2.91,3.31,2.65,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7064,1,VMS 1 Fred,69,4,4/10/2021,4/10/2021 10:57 PM,11:03 PM,05:37,26.54,6.02,6.90,6.15,7.47,1.56,1.42,1.72,1.36,04:20:17,04:25:54,4.34,4.30,4.30,4.28,17.22,2.65,2.51,2.38,2.91,3.31,4.23,3.84,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 2 Ethel,186,3,4/11/2021,4/11/2021 10:56 PM,11:02 PM,06:27,20.68,2.54,6.64,3.26,8.25,1.55,0.82,1.88,0.61,04:19:47,04:26:14,4.57,4.58,4.73,4.94,18.83,1.98,1.19,2.78,1.59,1.98,3.04,2.78,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8645,1,VMS 1 Fred,56,1,4/9/2021,4/9/2021 3:18 AM,3:23 AM,04:43,11.64,3.42,,3.57,4.65,0.00,0.81,1.08,0.76,04:22:17,04:27:00,4.09,3.79,,3.75,11.62,,1.59,1.85,1.59,2.38,,2.25,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,65,
8645,1,VMS 1 Fred,59,1,4/12/2021,4/12/2021 12:21 PM,12:26 PM,05:15,11.97,3.44,,3.90,4.63,0.00,0.82,1.06,0.76,04:22:17,04:27:32,3.97,3.84,,3.89,11.70,,1.85,2.12,1.59,2.91,,2.78,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,74,
7578,1,VMS 2 Ethel,137,3,4/10/2021,4/10/2021 12:38 PM,12:44 PM,05:49,23.08,4.39,6.17,4.94,7.58,1.49,1.01,1.70,0.96,04:22:41,04:28:30,4.11,4.17,4.07,4.06,16.41,2.91,1.72,2.65,2.51,2.78,3.70,3.70,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7150,1,VMS 2 Ethel,43,4,4/10/2021,4/10/2021 2:53 PM,3:01 PM,08:05,30.31,7.03,8.27,7.36,7.65,1.64,1.68,1.69,1.54,04:20:40,04:28:45,4.59,4.63,4.60,4.61,18.42,1.98,3.44,2.51,2.65,4.63,3.31,3.44,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8090,1,VMS 1 Fred,84,2,4/8/2021,4/8/2021 9:09 PM,9:14 PM,05:24,17.42,4.63,6.04,6.22,0.53,1.34,1.21,0.80,1.01,04:23:35,04:28:59,4.15,4.79,4.55,5.03,18.52,3.31,3.44,1.98,3.17,4.50,4.10,3.84,3.17,1.2,Unchecked,Checked,Unchecked,Checked,0,0,0,0,0,,65,RR
8645,1,VMS 1 Fred,58,1,4/11/2021,4/11/2021 5:37 PM,5:41 PM,04:41,11.16,3.17,,3.44,4.54,0.00,0.78,1.03,0.73,04:24:39,04:29:20,3.99,3.77,,3.75,11.50,,1.59,2.12,1.72,2.51,,2.91,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,74,
7672,1,VMS 2 Ethel,19,3,4/7/2021,4/7/2021 1:26 AM,1:33 AM,07:03,23.85,4.45,7.19,5.78,6.44,1.50,1.14,1.22,0.95,04:22:20,04:29:23,4.25,4.16,4.20,4.28,16.88,1.98,1.85,1.46,2.12,2.51,2.91,2.78,2.65,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
8243,1,VMS 2 Ethel,43,2,4/7/2021,4/7/2021 8:46 PM,8:53 PM,06:37,26.90,6.90,7.54,6.88,5.58,1.41,1.43,1.20,1.49,04:22:57,04:29:34,4.58,4.52,4.57,4.42,18.09,2.38,2.38,1.98,3.04,3.31,3.17,3.97,2.65,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
1216,1,VMS 1 Fred,156,5,4/8/2021,4/8/2021 8:14 PM,8:19 PM,05:01,22.71,4.08,7.34,4.48,6.81,1.62,0.98,1.45,0.87,04:24:53,04:29:54,4.59,4.45,4.69,4.76,18.49,3.17,3.04,2.91,1.98,3.84,4.10,3.17,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7228,1,VMS 1 Fred,183,3,4/9/2021,4/9/2021 4:08 AM,4:14 AM,05:37,14.29,2.20,3.40,2.38,6.31,0.91,0.63,0.71,0.57,04:24:35,04:30:12,4.21,3.39,3.65,3.55,14.81,1.32,1.32,2.65,1.46,2.25,2.78,2.51,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7672,1,VMS 2 Ethel,22,3,4/10/2021,4/10/2021 1:46 PM,1:52 PM,06:12,22.82,4.30,7.12,5.29,6.11,1.46,1.11,1.25,0.96,04:24:15,04:30:27,4.12,4.09,4.00,4.07,16.28,1.98,2.12,1.85,2.12,3.04,3.57,2.91,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 2 Ethel,183,3,4/8/2021,4/8/2021 8:50 PM,8:55 PM,05:28,21.36,2.16,7.47,3.75,7.98,1.57,0.85,1.81,0.57,04:25:41,04:31:09,4.50,4.70,4.66,4.83,18.69,2.78,1.46,3.17,2.12,2.25,3.97,3.04,4.76,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8090,1,VMS 1 Fred,86,2,4/10/2021,4/10/2021 5:42 PM,5:46 PM,04:18,24.12,4.83,6.86,5.93,6.50,1.37,1.24,1.36,1.03,04:27:03,04:31:21,4.40,5.03,4.59,4.87,18.89,3.17,3.84,3.44,3.57,5.56,3.97,4.63,4.89,1.2,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7553,1,VMS 2 Ethel,89,3,4/9/2021,4/9/2021 12:20 AM,12:27 AM,07:03,21.10,5.16,6.57,3.28,6.08,1.60,0.77,1.34,1.18,04:24:24,04:31:27,4.91,4.76,4.87,4.70,19.24,2.25,1.85,2.12,1.19,2.78,3.31,2.38,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7553,1,VMS 2 Ethel,90,3,4/10/2021,4/10/2021 4:45 PM,4:53 PM,08:00,24.47,5.69,7.43,4.65,6.70,1.68,0.85,1.43,1.26,04:23:27,04:31:27,4.92,4.82,4.87,4.68,19.29,2.65,2.38,2.65,1.85,3.44,3.97,3.04,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8090,1,VMS 1 Fred,82,2,4/6/2021,4/6/2021 10:38 PM,10:45 PM,07:04,32.76,4.94,2.54,5.51,19.78,0.99,1.17,1.51,1.00,04:24:51,04:31:55,4.59,4.84,4.53,4.87,18.83,3.17,3.84,10.19,3.31,5.69,4.10,5.29,3.13,1.2,Unchecked,Checked,Unchecked,Checked,0,0,0,0,0,,74,
7413,1,VMS 2 Ethel,200,3,4/12/2021,4/12/2021 10:49 PM,10:54 PM,05:19,29.48,6.15,10.14,5.09,8.09,1.52,0.87,1.36,1.05,04:26:36,04:31:55,4.71,4.67,4.63,4.62,18.62,3.17,3.84,3.57,3.57,5.16,4.10,4.50,5.03,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7094,1,VMS 1 Fred,189,3,4/10/2021,4/10/2021 7:01 AM,7:10 AM,08:49,35.43,6.77,14.99,7.56,6.11,1.13,1.31,1.27,1.21,04:23:35,04:32:24,4.40,4.34,5.00,4.35,18.09,3.04,3.04,2.78,2.91,4.10,4.37,5.03,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8227,1,VMS 1 Fred,91,2,4/6/2021,4/6/2021 12:36 AM,12:44 AM,08:03,24.96,6.08,6.19,6.64,6.04,1.20,1.29,1.32,1.23,04:24:44,04:32:47,4.62,4.30,4.39,3.98,17.28,3.31,3.84,2.78,2.78,6.08,4.50,3.70,4.10,1.6,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7514,1,VMS 1 Fred,184,3,4/9/2021,4/9/2021 7:02 AM,7:08 AM,05:57,22.86,3.55,6.97,4.19,8.16,1.55,0.91,1.83,0.66,04:27:02,04:32:59,4.61,4.81,4.85,5.30,19.56,2.38,1.59,3.04,2.12,2.38,3.70,3.04,4.23,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
6505,1,VMS 1 Fred,214,5,4/10/2021,4/10/2021 12:22 PM,12:27 PM,05:21,28.26,6.81,7.12,6.39,7.94,1.38,1.05,1.37,1.11,04:28:27,04:33:48,4.12,4.23,4.13,4.14,16.61,2.78,2.65,3.17,2.78,3.70,4.23,3.97,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
